src_region,src_tier,src_instance_class,dst_region,dst_tier,dst_instance_class,iperf3_connections,iperf3_runtime,tag,stdout_path,stderr_path,throughput_sent,throughput_recieved,cpu_utilization,success
aws:us-west-1,PREMIUM,m5.8xlarge,gcp:us-east4-a,PREMIUM,n2-standard-32,64,5,aws:us-west-1:PREMIUM_gcp:us-east4-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_gcp:us-east4-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_gcp:us-east4-a:PREMIUM.stderr,5044890130.271884,4281773421.231352,6.30808392039399,True
aws:ap-southeast-1,PREMIUM,m5.8xlarge,gcp:asia-south2-a,PREMIUM,n2-standard-32,64,5,aws:ap-southeast-1:PREMIUM_gcp:asia-south2-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-1:PREMIUM_gcp:asia-south2-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-1:PREMIUM_gcp:asia-south2-a:PREMIUM.stderr,516362940.5280176,446328179.9550006,2.5408408526893744,True
azure:germanywestcentral,PREMIUM,Standard_D32_v5,azure:eastus,PREMIUM,Standard_D32_v5,64,5,azure:germanywestcentral:PREMIUM_azure:eastus:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:germanywestcentral:PREMIUM_azure:eastus:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:germanywestcentral:PREMIUM_azure:eastus:PREMIUM.stderr,16858835538.834026,15027457015.328815,10.372656695986276,True
azure:norwayeast,PREMIUM,Standard_D32_v5,aws:us-east-2,PREMIUM,m5.8xlarge,64,5,azure:norwayeast:PREMIUM_aws:us-east-2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:norwayeast:PREMIUM_aws:us-east-2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:norwayeast:PREMIUM_aws:us-east-2:PREMIUM.stderr,3189258687.2849417,2673121283.936801,3.918356601511978,True
gcp:us-east1-b,PREMIUM,n2-standard-32,azure:swedencentral,PREMIUM,Standard_D32_v5,64,5,gcp:us-east1-b:PREMIUM_azure:swedencentral:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-east1-b:PREMIUM_azure:swedencentral:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-east1-b:PREMIUM_azure:swedencentral:PREMIUM.stderr,8349762254.1421795,5764532935.255394,5.394226681768513,True
gcp:europe-west4-a,PREMIUM,n2-standard-32,aws:me-south-1,PREMIUM,m5.8xlarge,64,5,gcp:europe-west4-a:PREMIUM_aws:me-south-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_aws:me-south-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_aws:me-south-1:PREMIUM.stderr,7086849146.997126,5678489507.456847,5.28046940845301,True
azure:westus2,PREMIUM,Standard_D32_v5,aws:eu-west-1,PREMIUM,m5.8xlarge,64,5,azure:westus2:PREMIUM_aws:eu-west-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus2:PREMIUM_aws:eu-west-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus2:PREMIUM_aws:eu-west-1:PREMIUM.stderr,4554824466.240461,3670625514.4962797,4.373124412016131,True
azure:canadacentral,PREMIUM,Standard_D32_v5,azure:brazilsouth,PREMIUM,Standard_D32_v5,64,5,azure:canadacentral:PREMIUM_azure:brazilsouth:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_azure:brazilsouth:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_azure:brazilsouth:PREMIUM.stderr,11535717809.817451,9695863142.35355,7.121631051933838,True
gcp:us-central1-a,PREMIUM,n2-standard-32,aws:sa-east-1,PREMIUM,m5.8xlarge,64,5,gcp:us-central1-a:PREMIUM_aws:sa-east-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-central1-a:PREMIUM_aws:sa-east-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-central1-a:PREMIUM_aws:sa-east-1:PREMIUM.stderr,5173771710.070541,4093043540.124826,4.0730685376398785,True
azure:westus,PREMIUM,Standard_D32_v5,azure:eastasia,PREMIUM,Standard_D32_v5,64,5,azure:westus:PREMIUM_azure:eastasia:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_azure:eastasia:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_azure:eastasia:PREMIUM.stderr,14654600251.715017,11191396047.2126,7.1660023319069825,True
azure:uaenorth,PREMIUM,Standard_D32_v5,aws:eu-north-1,PREMIUM,m5.8xlarge,64,5,azure:uaenorth:PREMIUM_aws:eu-north-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:uaenorth:PREMIUM_aws:eu-north-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:uaenorth:PREMIUM_aws:eu-north-1:PREMIUM.stderr,3627968433.462898,2842306210.658474,3.8901952659513848,True
aws:us-west-2,PREMIUM,m5.8xlarge,azure:uksouth,PREMIUM,Standard_D32_v5,64,5,aws:us-west-2:PREMIUM_azure:uksouth:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_azure:uksouth:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_azure:uksouth:PREMIUM.stderr,5124949147.82386,3584039217.8905654,4.685737846294495,True
gcp:australia-southeast1-a,PREMIUM,n2-standard-32,aws:ap-south-1,PREMIUM,m5.8xlarge,64,5,gcp:australia-southeast1-a:PREMIUM_aws:ap-south-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_aws:ap-south-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_aws:ap-south-1:PREMIUM.stderr,4654874486.236611,3432648232.0821733,3.6689577349857116,True
gcp:europe-west6-a,PREMIUM,n2-standard-32,gcp:us-west1-a,PREMIUM,n2-standard-32,64,5,gcp:europe-west6-a:PREMIUM_gcp:us-west1-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_gcp:us-west1-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_gcp:us-west1-a:PREMIUM.stderr,26209962783.263428,21961008388.92056,9.94503364250502,True
gcp:asia-northeast2-a,PREMIUM,n2-standard-32,gcp:asia-south1-a,PREMIUM,n2-standard-32,64,5,gcp:asia-northeast2-a:PREMIUM_gcp:asia-south1-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:asia-northeast2-a:PREMIUM_gcp:asia-south1-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:asia-northeast2-a:PREMIUM_gcp:asia-south1-a:PREMIUM.stderr,27159418252.390835,22897969656.279804,10.06389155427617,True
aws:ap-northeast-2,PREMIUM,m5.8xlarge,aws:us-east-1,PREMIUM,m5.8xlarge,64,5,aws:ap-northeast-2:PREMIUM_aws:us-east-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-northeast-2:PREMIUM_aws:us-east-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-northeast-2:PREMIUM_aws:us-east-1:PREMIUM.stderr,5085981586.11559,3388227064.137755,4.629249808554343,True
aws:ap-east-1,PREMIUM,m5.8xlarge,azure:southcentralus,PREMIUM,Standard_D32_v5,64,5,aws:ap-east-1:PREMIUM_azure:southcentralus:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-east-1:PREMIUM_azure:southcentralus:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-east-1:PREMIUM_azure:southcentralus:PREMIUM.stderr,5275086081.70363,3430600889.627133,4.342427583145278,True
aws:eu-central-1,PREMIUM,m5.8xlarge,azure:southafricanorth,PREMIUM,Standard_D32_v5,64,5,aws:eu-central-1:PREMIUM_azure:southafricanorth:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_azure:southafricanorth:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_azure:southafricanorth:PREMIUM.stderr,4983981002.13954,3377446920.141544,4.51950198715033,True
aws:ca-central-1,PREMIUM,m5.8xlarge,aws:me-central-1,PREMIUM,m5.8xlarge,64,5,aws:ca-central-1:PREMIUM_aws:me-central-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ca-central-1:PREMIUM_aws:me-central-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ca-central-1:PREMIUM_aws:me-central-1:PREMIUM.stderr,4833048745.981633,3206191540.2648726,4.9263057969102,True
azure:northcentralus,PREMIUM,Standard_D32_v5,gcp:australia-southeast2-a,PREMIUM,n2-standard-32,64,5,azure:northcentralus:PREMIUM_gcp:australia-southeast2-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stderr,3801662777.1096854,2826248715.59845,3.6087978441742483,True
azure:centralindia,PREMIUM,Standard_D32_v5,azure:eastus2,PREMIUM,Standard_D32_v5,64,5,azure:centralindia:PREMIUM_azure:eastus2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_azure:eastus2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_azure:eastus2:PREMIUM.stderr,12963672671.673897,9458830796.77811,6.137903427142193,True
azure:switzerlandnorth,PREMIUM,Standard_D32_v5,aws:ap-northeast-1,PREMIUM,m5.8xlarge,64,5,azure:switzerlandnorth:PREMIUM_aws:ap-northeast-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_aws:ap-northeast-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_aws:ap-northeast-1:PREMIUM.stderr,2178966766.117255,1520990152.5921404,3.21157226677478,True
aws:eu-south-2,PREMIUM,m5.8xlarge,gcp:asia-southeast2-a,PREMIUM,n2-standard-32,64,5,aws:eu-south-2:PREMIUM_gcp:asia-southeast2-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-south-2:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-south-2:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stderr,5435206306.41369,2938408063.576821,4.457520417056986,True
aws:ap-southeast-3,PREMIUM,m5.8xlarge,gcp:europe-west1-b,PREMIUM,n2-standard-32,64,5,aws:ap-southeast-3:PREMIUM_gcp:europe-west1-b:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:europe-west1-b:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:europe-west1-b:PREMIUM.stderr,4462019944.02904,2547355755.4099865,4.1209193460768,True
gcp:me-west1-a,PREMIUM,n2-standard-32,azure:australiaeast,PREMIUM,Standard_D32_v5,64,5,gcp:me-west1-a:PREMIUM_azure:australiaeast:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:me-west1-a:PREMIUM_azure:australiaeast:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:me-west1-a:PREMIUM_azure:australiaeast:PREMIUM.stderr,8109146063.941759,3569670415.1665874,4.156930518346411,True
gcp:asia-east1-a,PREMIUM,n2-standard-32,aws:eu-west-3,PREMIUM,m5.8xlarge,64,5,gcp:asia-east1-a:PREMIUM_aws:eu-west-3:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:PREMIUM_aws:eu-west-3:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:PREMIUM_aws:eu-west-3:PREMIUM.stderr,7954149999.520033,3514361472.8841157,4.233610064866962,True
aws:ap-southeast-2,PREMIUM,m5.8xlarge,gcp:europe-west2-a,PREMIUM,n2-standard-32,64,5,aws:ap-southeast-2:PREMIUM_gcp:europe-west2-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-2:PREMIUM_gcp:europe-west2-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-2:PREMIUM_gcp:europe-west2-a:PREMIUM.stderr,5125187633.171005,2545349046.076556,4.18334960819332,True
aws:af-south-1,PREMIUM,m5.8xlarge,gcp:us-west4-a,PREMIUM,n2-standard-32,64,5,aws:af-south-1:PREMIUM_gcp:us-west4-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:af-south-1:PREMIUM_gcp:us-west4-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:af-south-1:PREMIUM_gcp:us-west4-a:PREMIUM.stderr,4905960092.317415,2353131591.70482,4.021915633604836,True
gcp:southamerica-east1-a,PREMIUM,n2-standard-32,gcp:asia-northeast3-a,PREMIUM,n2-standard-32,64,5,gcp:southamerica-east1-a:PREMIUM_gcp:asia-northeast3-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stderr,13993994599.747969,10805893637.74414,5.068960897061526,True
azure:qatarcentral,PREMIUM,Standard_D32_v5,gcp:southamerica-west1-a,PREMIUM,n2-standard-32,64,5,azure:qatarcentral:PREMIUM_gcp:southamerica-west1-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:qatarcentral:PREMIUM_gcp:southamerica-west1-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:qatarcentral:PREMIUM_gcp:southamerica-west1-a:PREMIUM.stderr,2208878101.1892166,1174394439.091101,3.2719987232832968,True
aws:eu-south-1,PREMIUM,m5.8xlarge,aws:eu-south-2,PREMIUM,m5.8xlarge,64,5,aws:eu-south-1:PREMIUM_aws:eu-south-2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_aws:eu-south-2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_aws:eu-south-2:PREMIUM.stderr,5054759485.823014,4620216286.031688,7.17944397949672,True
gcp:europe-west1-b,PREMIUM,n2-standard-32,aws:eu-west-1,PREMIUM,m5.8xlarge,64,5,gcp:europe-west1-b:PREMIUM_aws:eu-west-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west1-b:PREMIUM_aws:eu-west-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west1-b:PREMIUM_aws:eu-west-1:PREMIUM.stderr,7047080385.050832,6600225850.651289,7.216793711958415,True
azure:westus,PREMIUM,Standard_D32_v5,azure:eastus,PREMIUM,Standard_D32_v5,64,5,azure:westus:PREMIUM_azure:eastus:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_azure:eastus:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_azure:eastus:PREMIUM.stderr,17467006989.709133,14058868060.334759,10.89890048895212,True
gcp:southamerica-west1-a,PREMIUM,n2-standard-32,aws:sa-east-1,PREMIUM,m5.8xlarge,64,5,gcp:southamerica-west1-a:PREMIUM_aws:sa-east-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_aws:sa-east-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_aws:sa-east-1:PREMIUM.stderr,7082980222.436837,6012525584.020701,6.047377066504904,True
azure:eastasia,PREMIUM,Standard_D32_v5,aws:ap-northeast-2,PREMIUM,m5.8xlarge,64,5,azure:eastasia:PREMIUM_aws:ap-northeast-2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:eastasia:PREMIUM_aws:ap-northeast-2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:eastasia:PREMIUM_aws:ap-northeast-2:PREMIUM.stderr,3787597611.891583,3369851844.5370708,4.543886683369049,True
azure:uksouth,PREMIUM,Standard_D32_v5,azure:canadacentral,PREMIUM,Standard_D32_v5,64,5,azure:uksouth:PREMIUM_azure:canadacentral:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_azure:canadacentral:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_azure:canadacentral:PREMIUM.stderr,17103407331.083115,13116676835.119959,9.3919389928482,True
aws:us-east-1,PREMIUM,m5.8xlarge,gcp:europe-west6-a,PREMIUM,n2-standard-32,64,5,aws:us-east-1:PREMIUM_gcp:europe-west6-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:us-east-1:PREMIUM_gcp:europe-west6-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:us-east-1:PREMIUM_gcp:europe-west6-a:PREMIUM.stderr,5113091062.03205,4131243385.658566,5.257313587065514,True
aws:ap-southeast-3,PREMIUM,m5.8xlarge,gcp:asia-northeast2-a,PREMIUM,n2-standard-32,64,5,aws:ap-southeast-3:PREMIUM_gcp:asia-northeast2-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:asia-northeast2-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:asia-northeast2-a:PREMIUM.stderr,5410092920.598224,4210895147.099955,5.4615004225782675,True
